dataset,source,source_file,title,category,category_label,slug,url,soc_code,major_group_code,major_group_label,minor_group_code,minor_group_label,num_jobs_2021,num_jobs_2022,num_jobs_2023,num_jobs_2024,trend_pct_2021_2024,trend_desc,employment_change_2021_2024,dominant_industry_code,dominant_industry,dominant_industry_jobs,dominant_industry_share,suppressed_cells_2021,suppressed_cells_2022,suppressed_cells_2023,suppressed_cells_2024,missing_cells_2024,median_pay_annual
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Therapy professionals n.e.c.,professional-occupations,Professional occupations,therapy-professionals-n-e-c,,2229,2,Professional occupations,222,Therapy Professionals,44858,57876,46737,44993,0.3,Broadly flat,135,Q,Health and social work,29383,0.6531,2,4,3,5,10,30073
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Midwifery nurses,professional-occupations,Professional occupations,midwifery-nurses,,2231,2,Professional occupations,223,Nursing Professionals,52554,41847,42983,47364,-9.9,Declining,-5190,Q,Health and social work,43073,0.9094,2,1,2,1,16,35412
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Community nurses,professional-occupations,Professional occupations,community-nurses,,2232,2,Professional occupations,223,Nursing Professionals,79974,85732,87091,81535,2.0,Broadly flat,1561,Q,Health and social work,71377,0.8754,3,5,3,2,14,32253
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Specialist nurses,professional-occupations,Professional occupations,specialist-nurses,,2233,2,Professional occupations,223,Nursing Professionals,76578,94512,66375,77988,1.8,Broadly flat,1410,Q,Health and social work,68962,0.8843,5,3,4,1,15,40759
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Nurse practitioners,professional-occupations,Professional occupations,nurse-practitioners,,2234,2,Professional occupations,223,Nursing Professionals,32559,45172,63696,77248,137.3,Rapid growth,44689,Q,Health and social work,64161,0.8306,2,4,2,3,13,39292
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Mental health nurses,professional-occupations,Professional occupations,mental-health-nurses,,2235,2,Professional occupations,223,Nursing Professionals,47143,52405,45232,46281,-1.8,Broadly flat,-862,Q,Health and social work,41563,0.8981,1,3,4,1,16,38583
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Children's nurses,professional-occupations,Professional occupations,children-s-nurses,,2236,2,Professional occupations,223,Nursing Professionals,24387,34987,31185,32475,33.2,Rapid growth,8088,Q,Health and social work,30208,0.9302,2,2,1,3,14,32092
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Other nursing professionals,professional-occupations,Professional occupations,other-nursing-professionals,,2237,2,Professional occupations,223,Nursing Professionals,350352,348218,386025,345550,-1.4,Broadly flat,-4802,Q,Health and social work,299708,0.8673,6,4,4,6,8,35133
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Veterinarians,professional-occupations,Professional occupations,veterinarians,,2240,2,Professional occupations,224,Veterinarians,24754,26482,29817,26689,7.8,Growing,1935,M,"Prof, scientific, technical activ.",25671,0.9619,2,1,3,3,14,42751
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Pharmacists,professional-occupations,Professional occupations,pharmacists,,2251,2,Professional occupations,225,Other Health Professionals,64907,74714,67870,56874,-12.4,Declining,-8033,G,"Wholesale, retail, repair of vehicles",28889,0.5079,4,2,3,3,12,42623
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Optometrists,professional-occupations,Professional occupations,optometrists,,2252,2,Professional occupations,225,Other Health Professionals,21855,25859,15592,20770,-5.0,Broadly flat,-1085,G,"Wholesale, retail, repair of vehicles",15943,0.7676,1,2,2,1,16,
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Dental practitioners,professional-occupations,Professional occupations,dental-practitioners,,2253,2,Professional occupations,225,Other Health Professionals,36198,31669,32361,41037,13.4,Growing,4839,Q,Health and social work,41037,1.0,4,1,2,2,16,
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Medical radiographers,professional-occupations,Professional occupations,medical-radiographers,,2254,2,Professional occupations,225,Other Health Professionals,33997,35778,46429,36180,6.4,Growing,2183,Q,Health and social work,32317,0.8932,6,5,4,3,13,40532
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Paramedics,professional-occupations,Professional occupations,paramedics,,2255,2,Professional occupations,225,Other Health Professionals,32859,43891,40892,37927,15.4,Rapid growth,5068,Q,Health and social work,34288,0.9041,3,0,1,2,14,52241
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Podiatrists,professional-occupations,Professional occupations,podiatrists,,2256,2,Professional occupations,225,Other Health Professionals,16069,15060,15249,13050,-18.8,Sharp decline,-3019,Q,Health and social work,13050,1.0,1,1,2,1,17,35660
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Other health professionals n.e.c.,professional-occupations,Professional occupations,other-health-professionals-n-e-c,,2259,2,Professional occupations,225,Other Health Professionals,40859,56222,105355,119071,191.4,Rapid growth,78212,Q,Health and social work,79998,0.6719,1,5,4,4,8,39223
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Higher education teaching professionals,professional-occupations,Professional occupations,higher-education-teaching-professionals,,2311,2,Professional occupations,231,Teaching Professionals,229218,229802,262675,243333,6.2,Growing,14115,P,Education,236336,0.9712,5,4,3,7,7,45730
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Further education teaching professionals,professional-occupations,Professional occupations,further-education-teaching-professionals,,2312,2,Professional occupations,231,Teaching Professionals,86158,67569,58519,56401,-34.5,Sharp decline,-29757,P,Education,56401,1.0,6,8,6,5,13,37154
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Secondary education teaching professionals,professional-occupations,Professional occupations,secondary-education-teaching-professionals,,2313,2,Professional occupations,231,Teaching Professionals,474429,445711,435929,482601,1.7,Broadly flat,8172,P,Education,476313,0.987,7,5,5,4,10,42470
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Primary education teaching professionals,professional-occupations,Professional occupations,primary-education-teaching-professionals,,2314,2,Professional occupations,231,Teaching Professionals,445687,417850,380872,367969,-17.4,Sharp decline,-77718,P,Education,366269,0.9954,7,5,6,7,10,39284
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Nursery education teaching professionals,professional-occupations,Professional occupations,nursery-education-teaching-professionals,,2315,2,Professional occupations,231,Teaching Professionals,23015,27716,17232,24888,8.1,Growing,1873,P,Education,21947,0.8818,4,2,2,1,16,28703
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Special needs education teaching professionals,professional-occupations,Professional occupations,special-needs-education-teaching-professionals,,2316,2,Professional occupations,231,Teaching Professionals,68470,65895,105393,94226,37.6,Rapid growth,25756,P,Education,84941,0.9015,4,5,4,5,10,35880
